mid,aid
110056,10004
110056,9062
110056,9064
110056,127523
110061,590909
110061,590909
110061,1476610
110063,544655
110063,544655
110067,16513
110070,22059
110070,1304618
110070,432
110070,58988
110070,79783
110070,74648
110070,79784
110070,79785
110070,79786
110070,79787
110070,423640
110070,410027
110070,1449992
110070,1449993
110070,1279205
110070,1428128
110070,13224
110070,1449994
110070,1416153
110070,1371064
110070,1408187
110070,1367505
110070,1408513
110070,1413097
110070,1421672
110070,1413115
110070,1372092
110070,4438
110070,1449995
110070,1190598
110070,1408192
110070,1449997
110070,1002564
110070,1449998
110070,1449999
110070,1450000
110070,1170584
110070,74648
110070,79788
110070,79789
110070,79790
110086,141030
110086,141030
110086,141032
110086,141032
110086,1351463
110086,1351464
110086,1351465
110086,21320
110086,1351466
110086,1351467
110086,1351468
110086,27737
110086,1351469
110086,1351470
110086,141030
110086,1351472
110086,1351473
110086,1351474
110086,1351475
110086,1247723
110086,1351476
110090,68913
110090,102429
110090,1224549
110102,19272
110102,19271
110102,967026
110102,5551
110102,5552
110102,227440
110102,98681
110102,1355530
110102,10850
110102,1067682
110102,1117747
110102,1349452
110102,113674
110102,57027
110102,113672
110102,30383
110102,7624
110102,35176
110102,1355525
110102,7232
110102,16733
110102,1192526
110102,7235
110102,6878
110102,21718
110102,9639
110102,19157
110102,10970
110102,102343
110102,1355526
110102,1355527
110102,1355528
110102,1355529
110102,1355531
110102,1355532
110102,1460622
110102,1455467
110102,1456696
110102,1412756
110102,1460648
110104,95760
110104,68569
110104,224824
110104,95760
110104,1150195
110104,1150196
110104,1066227
110104,17232
110104,1351709
110104,1351710
110104,1351711
110104,6795
110104,927992
110104,63751
110104,2952
110104,63752
110104,1351716
110104,1351718
110104,24006
110104,17428
110104,1351723
110104,1351724
110104,1351725
110104,1351726
110104,1351727
110104,1351723
110104,1351728
110104,1351729
110104,1351730
110104,1351731
110104,1117524
110104,1351732
110106,87322
110106,87322
110106,108474
110108,1162993
110108,1165287
110108,1162993
110108,1165288
110108,5068
110108,1037143
110108,5433
110108,1165289
110108,1165290
110110,3055
110110,1192776
110110,1084993
110110,7583
110110,1163706
110110,1155165
110110,1353255
110110,2635
110110,1325904
110110,1042042
110110,1353256
110110,1325904
110110,1353257
110110,40820
110110,164709
110110,1099398
110110,1338281
110110,40713
110110,1353259
110110,1353260
110114,1309787
110114,1180694
110116,124902
110116,124902
110116,1204768
110116,43658
110116,73192
110119,585687
110119,35294
110123,1211654
110123,1211654
110127,1347720
110127,1015645
110127,1104948
110127,1347722
110127,966515
110127,1347721
110127,376
110127,6431
110127,6431
110127,16836
110127,1116091
110127,6431
110127,114408
110127,4867
110127,5670
110127,5392
110127,6377
110127,38805
110127,1024910
110127,5914
110127,11508
110127,17951
110127,41018
110127,16836
110127,155535
110127,1080735
110127,1347725
110127,1347726
110127,1347727
110127,1347723
110127,1203791
110127,994550
110127,1347728
110127,1347730
110127,1347731
110127,1347732
110127,1347734
110127,1347735
110127,1347736
110127,1347737
110127,1347738
110127,1304276
110127,1031621
110127,1347740
110127,1347741
110127,1340345
110127,1347742
110127,1337464
110127,1198829
110127,1018073
110127,4023
110127,1177713
110127,1347750
110127,1161455
110127,1347751
110127,1347752
110127,1347753
110127,1347754
110127,1347755
110127,91151
110127,1347756
110127,1347758
110127,1347759
110127,75610
110127,1347760
110127,1347761
110127,40333
110127,1347762
110127,1347763
110127,1345615
110127,1433935
110127,1460622
110127,1456696
110127,1456701
110130,1262197
110130,52872
110130,1262197
110130,1262198
110130,1447563
110132,1297123
110132,1297124
110132,35287
110132,18877
110132,1294589
110132,18866
110132,7624
110132,18876
110132,1297125
110132,1297126
110132,1262615
110134,139818
110134,139818
110134,146001
110134,7289
110136,1371272
110136,232718
110136,1371283
110136,144810
110136,82448
110136,1199050
110136,232718
110136,1117377
110136,1371274
110136,1371276
110136,111103
110136,111104
110136,1371277
110136,1371278
110136,1371279
110136,1371280
110136,1371281
110136,35073
110136,1176221
110136,42305
110136,232718
110136,1371284
110136,1371285
110136,1018001
110138,1186088
110138,1186089
110138,1186088
110138,1186088
110140,1295321
110140,147792
110155,89838
110159,1207968
110159,1207969
110159,1207970
110159,14782
110163,235932
110163,235932
110163,1207978
110167,20556
110167,40531
110167,34822
110167,20556
110169,52342
110169,52342
110169,1008440
110169,52349
110169,52350
110169,114948
110169,1030264
110169,1030265
110169,1030266
110169,1030267
110169,52353
110169,1030268
110171,127494
110171,127494
110171,970214
110173,1069303
110173,1069303
110173,1171666
110173,1487232
110173,1065276
110173,1487233
110173,1077765
110173,34876
110173,1487234
110177,16544
110177,1373180
110177,1373181
110177,41712
110177,41157
110177,1938
110177,17399
110177,2286
110179,96412
110179,10781
110179,8967
110179,70649
110179,65305
110181,31074
110181,31074
110181,63669
110181,103486
110181,103487
110181,50239
110181,103489
110181,101124
110181,101124
110194,1156203
110196,1269290
110198,1157065
110198,1157065
110198,1157065
110198,1375753
110198,1375754
110198,996817
110198,1375755
110200,556039
110216,40605
110216,237446
110216,23799
110219,35525
110219,58075
110219,29
110219,13669
110219,42625
110219,16515
110219,67492
110223,14523
110223,18907
110223,18908
110223,3454
110223,1938
110223,18910
110223,13941
110223,38937
110225,43786
110227,89226
110227,82173
110227,1116435
110227,42064
110227,29965
110229,43673
110229,43674
110229,43673
110229,43675
110229,43676
110229,38309
110229,43677
110229,43678
110229,15806
110229,43679
110233,76910
110233,76910
110233,1335558
110233,1335560
110235,49855
110235,5268
110235,49855
110240,23799
110240,81871
110240,81872
110255,148011
110255,148011
110255,1269391
110259,8514
110259,83918
110259,1475364
110259,1475364
110265,71660
110265,71660
110265,82109
110265,82109
110267,137349
110269,137349
110273,1046678
110273,10249
110273,1288681
110273,10249
110273,1288681
110273,20076
110273,961612
110273,1293456
110273,48192
110273,952274
110273,1431874
110276,146717
110276,47562
110276,239577
110276,239578
110276,146717
110278,146717
110281,545537
110281,57607
110281,1136397
110281,1135966
110281,1136392
110281,1298435
110281,57607
110281,118355
110281,70432
110281,67048
110284,1150804
110284,1150804
110284,1050573
110284,1150805
110286,120245
110286,150183
110286,120245
110286,999763
110286,1292378
110286,1103515
110286,60102
110286,1046534
110286,1325799
110286,1024912
110286,1314062
110286,39123
110286,5914
110286,23906
110286,1336430
110286,1316660
110286,1336431
110286,1336433
110286,1336436
110286,8890
110286,1336437
110286,1336438
110286,1336439
110286,1336440
110286,1393854
110286,1393855
110286,80819
110286,1393856
110286,1393857
110286,1393858
110286,1393859
110286,1393860
110286,1393861
110286,1393862
110286,1262418
110286,1289978
110286,1393863
110288,1445703
110288,1445704
110288,992600
110295,16938
110295,117441
110295,16830
110295,16938
110295,17209
110295,17208
110295,45829
110295,22815
110295,17207
110295,65840
110295,56231
110295,53346
110295,27220
110295,1015623
110295,67242
110295,1135115
110295,16938
110295,5935
110295,1274286
110295,1350232
110295,61860
110295,67242
110295,1327184
110295,1350233
110295,1337667
110295,1350235
110295,1345262
110295,1338482
110295,1338481
110295,1350236
110295,1350237
110295,1337669
110295,1337670
110295,1338483
110295,1338480
110295,1350243
110295,1350244
110295,138657
110295,1350248
110295,1350251
110295,1350252
110295,1350253
110295,1350254
110295,1350255
110295,1069627
110295,1350256
110295,1350257
110295,1350258
110295,1345267
110295,1350259
110295,1350260
110295,1350261
110295,1350262
110295,57585
110297,26205
110297,52934
110297,26205
110297,105584
110297,52934
110297,31710
110297,62758
110310,87673
110310,72450
110312,95024
110312,590960
110314,76818
110314,76819
110316,128712
110316,128713
110316,128713
110318,1169680
110320,190734
110320,1167174
110320,190734
110320,1167175
110322,44740
110322,44740
110322,16363
110322,56907
110322,24190
110322,3079
110322,45058
110322,3082
110322,967365
110324,129896
110324,1277409
110324,129896
110326,26502
110326,1217185
110326,1250689
110328,936974
110328,936974
110328,936976
110328,936977
110328,35145
110328,936978
110328,936979
110328,62358
110328,936980
110328,936981
110330,4956
110330,16334
110330,16335
110330,59915
110330,224520
110330,126970
110330,4956
110337,1188
110337,1188
110342,134811
110342,239314
110346,19866
110346,19866
110346,20561
110346,55813
110346,66840
110346,19866
110346,1095253
110346,1030402
110346,1128690
110346,3564
110346,2952
110346,20569
110346,1325661
110346,1372077
110346,5391
110346,1372079
110346,1372080
110346,1372081
110346,1372082
110346,1372083
110346,1372084
110346,1372085
110346,1372086
110346,1372087
110346,1372091
110346,1372092
110346,1372090
110346,47817
110346,1372093
110346,1372094
110346,1372095
110346,1372096
110346,1372097
110346,1405319
110346,1372078
110346,1405321
110346,1405322
110346,1405323
110346,1326110
110346,1372087
110346,3996
110346,1393387
110346,49191
110346,1405324
110346,1405325
110346,1405326
110346,1293457
110346,1193622
110346,1405327
110346,1405328
110346,1405329
110346,1405330
110346,1405331
110346,1405333
110346,1400509
110346,66842
110348,928146
110348,220753
110348,1191251
110348,928146
110348,1210594
110348,5097
110348,983164
110352,59023
110352,59023
110352,59390
110352,58973
110352,59001
110352,59002
110352,59003
110352,59004
110352,59391
110352,19809
110352,19807
110352,59392
110352,59394
110352,59008
110352,59009
110352,19808
110352,15874
110352,51914
110352,59395
110352,59396
110352,13469
110352,59397
110352,59398
110352,54894
110354,1264323
110354,1264323
110366,57691
110368,48566
110370,23946
110370,1197819
110370,55651
110370,1127656
110370,25319
110372,21452
110372,1154813
110372,70997
110372,3351
110372,4123
110375,1181917
110377,113609
110380,79964
110380,96087
110380,79964
110380,214847
110380,96087
110380,1069636
110380,41551
110380,79964
110380,224083
110380,1069638
110387,18533
110390,1108200
110390,1108200
110390,1102814
110390,1493526
110390,1493527
110390,52454
110390,110261
110390,1018463
110390,5631
110390,1034748
110390,139145
110390,1493528
110390,1493529
110399,90069
110399,121281
110399,121281
110399,88986
110399,11438
110399,32183
110399,1016398
110403,33377
110403,195913
110403,1051489
110405,84437
110405,1125159
110405,1125160
110407,1211216
110407,1306459
110407,81828
110407,1306462
110407,1306460
110407,1211216
110407,1161341
110407,1306461
110407,995066
110407,1308522
110409,2428
110415,1187602
110417,1152
110417,1152
110417,105037
110417,1152
110417,117559
110419,1281576
110419,1187602
110426,57082
110426,55162
110426,1294993
110426,1201896
110426,1308741
110426,1245126
110426,2214
110426,64312
110426,1014920
110426,965663
110426,1308742
110426,1328121
110426,1328122
110426,1328123
110426,1100139
110428,95224
110431,141513
110431,306870
110431,61703
110431,590822
110431,590823
110431,590824
110431,1918
110433,129433
110433,129433
110433,1027592
110433,1030407
110433,1154233
110433,1030406
110437,1211097
110437,1265937
110439,143671
110439,1095564
110439,143672
110441,51677
110441,1021627
110441,1021627
110441,19480
110445,120930
110445,95903
110447,1037374
110447,1037374
110447,1037374
110447,13524
110447,1099947
110447,1099948
110447,1099949
110447,1099950
110447,1099951
110447,1099952
110447,1099953
110449,139150
110449,139150
110449,1155532
110449,592493
110449,139150
110451,59328
110451,58922
110451,34110
110451,59328
110451,999786
110451,229832
110451,1358016
110451,937239
110451,32239
110451,1086429
110451,1108466
110451,1358017
110451,178446
110451,29695
110451,1200282
110451,1344831
110451,1344832
110451,1344833
110451,1358018
110451,1344834
110451,1358019
110451,1358020
110451,1358021
110451,1358022
110451,59422
110451,1358023
110451,1354926
110451,24233
110451,1358024
110451,1358025
110451,1358026
110451,1358027
110451,1073683
110451,1018976
110451,1285993
110453,8858
110453,1274505
110453,1274506
110453,1117879
110453,57560
110453,1345718
110453,57601
110453,54251
110453,20743
110453,8858
110453,561
110453,10420
110453,4500
110453,52449
110453,52450
110453,7068
110453,1311133
110453,19466
110453,1367672
110453,161159
110453,1327146
110453,1454534
110453,1208355
110453,1454535
110455,1151343
110455,196178
110455,1151344
110457,1162041
110459,53477
110459,53477
110459,1151090
110459,93189
110459,979183
110461,11037
110461,1171818
110461,11037
110461,11053
110461,11232
110461,11233
110482,129641
110482,129641
110482,129640
110482,129640
110484,201932
110484,201932
110486,101709
110486,50302
110486,135414
110486,30128
110491,16544
110491,107441
110491,57123
110497,1190262
110497,1166357
110497,1190262
110497,1309681
110497,557280
110497,1309683
110497,1309684
110497,1309685
110497,1309686
110501,142013
110501,142013
110501,1093640
110501,142025
110501,1001662
110501,142023
110501,1001659
110501,1332519
110501,1001661
110501,1185945
110501,1098740
110501,1185946
110501,142026
110501,1127110
110501,142013
110501,1352420
110501,1352421
110501,1352422
110501,1352423
110501,1265617
110501,1352424
110501,1352425
110501,1352426
110503,32250
110503,32250
110503,59703
110505,1154320
110505,568092
110505,568092
110505,1164311
110505,1164312
110505,1164313
110505,1024101
110505,1164314
110505,61214
110508,19707
110508,19707
110508,103744
110508,103744
110508,19707
110508,22041
110508,22042
110508,19710
110508,60411
110508,45989
110508,1171850
110510,35927
110510,35927
110510,545583
110510,3335
110510,24821
110510,20034
110510,545584
110512,2428
110512,42063
110512,2428
110515,15657
110531,123480
110531,932661
110533,1050912
110535,19093
110535,226619
110535,226617
110537,2993
110537,113657
110537,3777
110537,21011
110537,40246
110537,30509
110537,10604
110537,41754
110537,3648
110537,12848
110537,113658
110537,29801
110537,21787
110537,113659
110537,5729
110537,14493
110537,123401
110537,94817
110539,144632
110539,1043268
110539,144632
110541,63937
110541,63937
110546,1128088
110546,1128089
110548,973668
110548,973668
110548,995366
110551,937092
110553,87742
110553,7626
110553,977941
110553,5670
110553,950
110553,8527
110553,15345
110553,15346
110553,168309
110553,20204
110553,15348
110553,406204
110553,15345
110553,15346
110553,168309
110553,7624
110553,7625
110553,1360111
